Date,Open,High,Low,Close,Adj Close,Volume
2023-03-10,5.1637,5.2035,5.149461,5.1637,5.1637,0
2023-03-13,5.2156,5.2783,5.21,5.2156,5.2156,0
2023-03-14,5.2457,5.2573,5.22057,5.2457,5.2457,0
2023-03-15,5.2517,5.321487,5.246898,5.2517,5.2517,0
2023-03-16,5.2871,5.3088,5.262,5.2871,5.2871,0
2023-03-17,5.2296,5.2827,5.226998,5.2296,5.2296,0
2023-03-20,5.2778,5.2821,5.228,5.2778,5.2778,0
2023-03-21,5.2357,5.2505,5.214112,5.2357,5.2357,0
2023-03-22,5.2409,5.2773,5.238011,5.2409,5.2409,0
2023-03-23,5.2361,5.2776,5.2011,5.2361,5.2361,0
2023-03-24,5.2967,5.3367,5.245,5.2967,5.2967,0
2023-03-27,5.2451,5.2475,5.2162,5.2451,5.2451,0
2023-03-28,5.1971,5.1977,5.1479,5.1971,5.1971,0
2023-03-29,5.1644,5.1823,5.13173,5.1644,5.1644,0
2023-03-30,5.1342,5.155928,5.0773,5.1342,5.1342,0
2023-03-31,5.0927,5.1033,5.0552,5.0927,5.0927,0
2023-04-03,5.0623,5.0755,5.036216,5.0623,5.0623,0
2023-04-04,5.0631,5.0976,5.048277,5.0631,5.0631,0
2023-04-05,5.0707,5.0743,5.027504,5.0707,5.0707,0
2023-04-06,5.0332,5.0789,5.028911,5.0332,5.0332,0
2023-04-07,5.0583,5.0585,5.00435,5.0583,5.0583,0
2023-04-10,5.0544,5.0887,5.0451,5.0544,5.0544,0
2023-04-11,5.0653,5.0676,4.989,5.0653,5.0653,0
2023-04-12,5.004,5.0062,4.917,5.004,5.004,0
2023-04-13,4.9169,4.9342,4.895642,4.9169,4.9169,0
2023-04-14,4.9267,4.9621,4.904,4.9267,4.9267,0
2023-04-17,4.9087,4.9545,4.8984,4.9087,4.9087,0
2023-04-18,4.9398,4.989219,4.9099,4.9398,4.9398,0
2023-04-19,4.9843,5.0596,4.981914,4.9843,4.9843,0
2023-04-20,5.0743,5.0818,5.0366,5.0743,5.0743,0
2023-04-21,5.0477,5.0492,5.04434,5.0477,5.0477,0
2023-04-24,5.0479,5.0821,5.0431,5.0479,5.0479,0
2023-04-25,5.0334,5.0796,5.0305,5.0334,5.0334,0
2023-04-26,5.0531,5.0704,5.0342,5.0531,5.0531,0
2023-04-27,5.043,5.0455,5.0,5.043,5.043,0
2023-04-28,4.9762,5.0149,4.973421,4.9762,4.9762,0
2023-05-01,4.986,4.9879,4.9859,4.986,4.986,0
2023-05-02,4.9879,5.0495,4.959331,4.9879,4.9879,0
2023-05-03,5.0384,5.0484,5.0031,5.0384,5.0384,0
2023-05-04,4.9944,5.0325,4.9697,4.9944,4.9944,0
2023-05-05,4.9826,4.9976,4.9521,4.9826,4.9826,0
2023-05-08,4.9517,4.9922,4.9392,4.9517,4.9517,0
2023-05-09,5.008,5.0333,4.9834,5.008,5.008,0
2023-05-10,4.9859,4.9894,4.9359,4.9859,4.9859,0
2023-05-11,4.9429,4.9813,4.940282,4.9429,4.9429,0
2023-05-12,4.9295,4.9535,4.909,4.9295,4.9295,0
2023-05-15,4.9202,4.9305,4.898892,4.9202,4.9202,0
2023-05-16,4.8879,4.9287,4.885,4.8879,4.8879,0
2023-05-17,4.9394,4.9682,4.9329,4.9394,4.9394,0
2023-05-18,4.9377,4.9765,4.9346,4.9377,4.9377,0
2023-05-19,4.9644,4.9995,4.941187,4.9644,4.9644,0
2023-05-22,4.9968,5.0021,4.9554,4.9968,4.9968,0
2023-05-23,4.9661,4.9916,4.948137,4.9661,4.9661,0
2023-05-24,4.9712,4.9745,4.9351,4.9712,4.9712,0
2023-05-25,4.9586,5.0194,4.942344,4.9586,4.9586,0
2023-05-26,5.0352,5.0358,4.9983,5.0352,5.0352,0
2023-05-29,4.9928,5.01,4.9708,4.9928,4.9928,0
2023-05-30,5.0181,5.0636,4.997627,5.0181,5.0181,0
2023-05-31,5.0348,5.1214,5.032332,5.0348,5.0348,0
2023-06-01,5.0548,5.0553,5.008422,5.0548,5.0548,0
2023-06-02,5.0131,5.0137,4.943532,5.0131,5.0131,0
2023-06-05,4.9566,4.9698,4.911917,4.9566,4.9566,0
2023-06-06,4.9256,4.9542,4.9045,4.9256,4.9256,0
2023-06-07,4.912,4.9292,4.8988,4.912,4.912,0
2023-06-08,4.9224,4.9252,4.89357,4.9224,4.9224,0
2023-06-09,4.9221,4.9251,4.8583,4.9221,4.9221,0
2023-06-12,4.8779,4.8956,4.865636,4.8779,4.8779,0
2023-06-13,4.8606,4.8754,4.844746,4.8606,4.8606,0
2023-06-14,4.861,4.8634,4.836826,4.861,4.861,0
2023-06-15,4.815,4.8425,4.8019,4.815,4.815,0
2023-06-16,4.8092,4.8477,4.8025,4.8092,4.8092,0
2023-06-19,4.807,4.8273,4.7663,4.807,4.807,0
2023-06-20,4.7769,4.7976,4.7722,4.7769,4.7769,0
2023-06-21,4.7893,4.8145,4.7632,4.7893,4.7893,0
2023-06-22,4.7623,4.7791,4.737407,4.7623,4.7623,0
2023-06-23,4.769737,4.8026,4.765414,4.769737,4.769737,0
2023-06-26,4.7855,4.7862,4.757746,4.7855,4.7855,0
2023-06-27,4.7673,4.8044,4.7504,4.7673,4.7673,0
2023-06-28,4.8105,4.8685,4.808138,4.8105,4.8105,0
2023-06-29,4.8505,4.8716,4.809946,4.8505,4.8505,0
2023-06-30,4.8556,4.8675,4.8093,4.8556,4.8556,0
2023-07-03,4.7842,4.7929,4.758144,4.7842,4.7842,0
2023-07-04,4.8065,4.8174,4.7818,4.8065,4.8065,0
2023-07-05,4.8399,4.8682,4.8368,4.8399,4.8399,0
2023-07-06,4.8472,4.9239,4.838893,4.8472,4.8472,0
2023-07-07,4.9187,4.9294,4.859095,4.9187,4.9187,0
2023-07-10,4.8709,4.8912,4.8561,4.8709,4.8709,0
2023-07-11,4.8982,4.9198,4.879407,4.8982,4.8982,0
2023-07-12,4.8515,4.8584,4.783,4.8515,4.8515,0
2023-07-13,4.8169,4.822762,4.779804,4.8169,4.8169,0
2023-07-14,4.7948,4.8063,4.771745,4.7948,4.7948,0
2023-07-17,4.7881,4.847,4.772341,4.7881,4.7881,0
2023-07-18,4.8058,4.8251,4.762769,4.8058,4.8058,0
2023-07-19,4.8093,4.8171,4.7834,4.8093,4.8093,0
2023-07-20,4.7899,4.8082,4.7678,4.7899,4.7899,0
2023-07-21,4.7969,4.813962,4.759288,4.7969,4.7969,0
2023-07-24,4.7774,4.7792,4.720375,4.7774,4.7774,0
2023-07-25,4.7255,4.7563,4.71533,4.7255,4.7255,0
2023-07-26,4.7489,4.7533,4.7272,4.7489,4.7489,0
2023-07-27,4.7362,4.7369,4.7094,4.7362,4.7362,0
2023-07-28,4.7416,4.7485,4.695682,4.7416,4.7416,0
2023-07-31,4.7233,4.758,4.702225,4.7233,4.7233,0
2023-08-01,4.7247,4.7885,4.720759,4.7247,4.7247,0
2023-08-02,4.792,4.8188,4.778114,4.792,4.792,0
2023-08-03,4.8104,4.8932,4.808489,4.8104,4.8104,0
2023-08-04,4.9164,4.9183,4.8456,4.9164,4.9164,0
2023-08-07,4.8854,4.9107,4.859412,4.8854,4.8854,0
2023-08-08,4.899,4.936806,4.894811,4.899,4.899,0
2023-08-09,4.8986,4.9107,4.8725,4.8986,4.8986,0
2023-08-10,4.9017,4.9039,4.838524,4.9017,4.9017,0
2023-08-11,4.8915,4.9043,4.860944,4.8915,4.8915,0
2023-08-14,4.911,4.9619,4.889689,4.911,4.911,0
2023-08-15,4.9621,4.9956,4.9577,4.9621,4.9621,0
2023-08-16,4.9832,4.9883,4.951272,4.9832,4.9832,0
2023-08-17,4.9869,4.9928,4.958,4.9869,4.9869,0
2023-08-18,4.9755,4.9956,4.9595,4.9755,4.9755,0
2023-08-21,4.9669,4.9938,4.950191,4.9669,4.9669,0
2023-08-22,4.9787,4.9792,4.922946,4.9787,4.9787,0
2023-08-23,4.9371,4.9412,4.867554,4.9371,4.9371,0
2023-08-24,4.8551,4.8833,4.853884,4.8551,4.8551,0
2023-08-25,4.8803,4.8974,4.855253,4.8803,4.8803,0
2023-08-28,4.8704,4.8994,4.859677,4.8704,4.8704,0
2023-08-29,4.8726,4.8996,4.843087,4.8726,4.8726,0
2023-08-30,4.8513,4.8808,4.822086,4.8513,4.8513,0
2023-08-31,4.8884,4.9559,4.8672,4.8884,4.8884,0
2023-09-01,4.9538,4.9546,4.8988,4.9538,4.9538,0
2023-09-04,4.9763,4.9769,4.906955,4.9763,4.9763,0
2023-09-05,4.9362,4.9784,4.929842,4.9362,4.9362,0
2023-09-06,4.9667,4.9921,4.923483,4.9667,4.9667,0
2023-09-07,4.977,4.9785,4.973803,4.977,4.977,0
2023-09-08,4.9761,4.9918,4.9635,4.9761,4.9761,0
2023-09-11,4.983,4.9856,4.9275,4.983,4.983,0
2023-09-12,4.9294,4.9661,4.927077,4.9294,4.9294,0
2023-09-13,4.9466,4.96,4.8973,4.9466,4.9466,0
2023-09-14,4.9154,4.9172,4.86184,4.9154,4.9154,0
2023-09-15,4.8682,4.8754,4.8577,4.8682,4.8682,0
2023-09-18,4.867,4.8726,4.842462,4.867,4.867,0
2023-09-19,4.8537,4.8625,4.83539,4.8537,4.8537,0
2023-09-20,4.8658,4.8679,4.83874,4.8658,4.8658,0
2023-09-21,4.8788,4.9305,4.876032,4.8788,4.8788,0
2023-09-22,4.9349,4.9359,4.901715,4.9349,4.9349,0
2023-09-25,4.9339,4.9652,4.9304,4.9339,4.9339,0
2023-09-26,4.9683,4.9829,4.936556,4.9683,4.9683,0
2023-09-27,4.9862,5.0559,4.98325,4.9862,4.9862,0
2023-09-28,5.0422,5.0652,5.014375,5.0422,5.0422,0
2023-09-29,5.0328,5.0356,4.9886,5.0328,5.0328,0
2023-10-02,5.0428,5.0761,5.020739,5.0428,5.0428,0
2023-10-03,5.0615,5.1346,5.059925,5.0615,5.0615,0
2023-10-04,5.1663,5.1759,5.122887,5.1663,5.1663,0
2023-10-05,5.1546,5.1849,5.135422,5.1546,5.1546,0
2023-10-06,5.165,5.2153,5.120663,5.165,5.165,0
2023-10-09,5.1457,5.1755,5.143194,5.1457,5.1457,0
2023-10-10,5.1352,5.136,5.0628,5.1352,5.1352,0
2023-10-11,5.051,5.0596,5.028,5.051,5.051,0
2023-10-12,5.0496,5.0496,5.019016,5.0496,5.0496,0
2023-10-13,5.0459,5.0798,5.0427,5.0459,5.0459,0
2023-10-16,5.0482,5.0816,5.026019,5.0482,5.0482,0
2023-10-17,5.0376,5.0638,5.008825,5.0376,5.0376,0
2023-10-18,5.0374,5.0735,5.010034,5.0374,5.0374,0
2023-10-19,5.0561,5.0721,5.023057,5.0561,5.0561,0
2023-10-20,5.0629,5.0954,5.024585,5.0629,5.0629,0
2023-10-23,5.0313,5.049709,4.999201,5.0313,5.0313,0
2023-10-24,5.0123,5.0261,4.971456,5.0123,5.0123,0
2023-10-25,4.991,5.0165,4.9859,4.991,4.991,0
2023-10-26,4.9947,5.0148,4.986613,4.9947,4.9947,0
2023-10-27,4.9853,4.9874,4.9302,4.9853,4.9853,0
2023-10-30,5.0533,5.0533,5.046,5.046,5.046,0
