Date,Open,High,Low,Close,Adj Close,Volume
2022-12-09,7.62,7.69,7.24,7.28,7.28,10259100
2022-12-08,8.03,8.05,7.5,7.52,7.52,13749600
2022-12-07,7.81,8.18,7.66,8.07,8.07,12509900
2022-12-06,7.67,8.07,7.66,7.87,7.87,13105800
2022-12-05,7.98,8.05,7.56,7.56,7.56,10305100
2022-12-02,8.0,8.18,7.93,8.03,8.03,11637200
2022-12-01,8.14,8.32,7.94,7.98,7.98,9535700
2022-11-30,7.95,8.31,7.86,8.31,8.31,12583500
2022-11-29,7.97,8.1,7.85,7.92,7.92,9751700
2022-11-28,7.97,8.11,7.87,7.91,7.91,9793600
2022-11-25,8.28,8.29,7.92,7.95,7.95,9180000
2022-11-24,8.28,8.35,8.17,8.3,8.3,6397100
2022-11-23,8.23,8.36,7.98,8.13,8.13,13517700
2022-11-22,8.69,8.78,8.25,8.32,8.32,10786500
2022-11-21,8.45,8.73,8.22,8.67,8.67,11065600
2022-11-18,8.55,8.82,8.27,8.35,8.35,11951400
2022-11-17,8.28,8.35,7.86,8.35,8.35,16517400
2022-11-16,9.0,9.16,8.34,8.43,8.43,12215600
2022-11-14,8.61,9.1,8.46,9.04,9.04,13599700
2022-11-11,8.21,8.74,8.14,8.56,8.56,22744500
2022-11-10,9.05,9.09,8.02,8.19,8.19,23832800
2022-11-09,9.27,9.4,9.06,9.29,9.29,13382100
2022-11-08,9.33,9.65,9.16,9.37,9.37,15088400
2022-11-07,9.98,10.15,9.31,9.35,9.35,12203200
2022-11-04,10.06,10.27,9.84,9.95,9.95,14851600
2022-11-03,9.62,9.95,9.35,9.93,9.93,14876400
2022-11-01,9.65,10.05,9.33,9.9,9.9,16485300
2022-10-31,8.55,9.67,8.51,9.61,9.61,19472100
2022-10-28,8.46,8.83,8.39,8.83,8.83,15684800
2022-10-27,8.35,8.87,8.29,8.62,8.62,16647500
2022-10-26,8.84,8.95,8.18,8.19,8.19,13931100
2022-10-25,9.36,9.39,8.82,8.84,8.84,13617800
2022-10-24,9.69,9.75,9.3,9.37,9.37,10141700
2022-10-21,9.3,9.9,9.14,9.85,9.85,16322300
2022-10-20,9.49,9.81,9.28,9.42,9.42,12132800
2022-10-19,9.7,9.72,9.3,9.44,9.44,9752100
2022-10-18,9.95,10.11,9.58,9.75,9.75,9791100
2022-10-17,9.49,9.93,9.44,9.72,9.72,8474400
2022-10-14,9.84,10.02,9.28,9.28,9.28,10816100
2022-10-13,9.85,9.93,9.56,9.75,9.75,10741200
2022-10-11,10.4,10.54,9.98,10.13,10.13,10182700
2022-10-10,10.47,10.58,10.23,10.47,10.47,7407100
2022-10-07,10.41,10.6,10.27,10.41,10.41,8466600
2022-10-06,10.5,10.86,10.44,10.53,10.53,10732500
2022-10-05,10.13,10.5,9.9,10.48,10.48,11306300
2022-10-04,10.31,10.59,10.06,10.19,10.19,13063700
2022-10-03,9.21,10.12,9.08,10.05,10.05,16063700
2022-09-30,8.65,9.0,8.58,8.93,8.93,14553200
2022-09-29,9.2,9.26,8.54,8.65,8.65,19340900
2022-09-28,9.14,9.44,9.01,9.42,9.42,14243100
2022-09-27,9.4,9.53,9.1,9.14,9.14,12275200
2022-09-26,9.65,9.87,9.2,9.22,9.22,15671600
2022-09-23,10.2,10.25,9.65,9.73,9.73,13885100
2022-09-22,10.63,10.72,10.16,10.4,10.4,9734500
2022-09-21,10.57,10.86,10.21,10.49,10.49,11752800
2022-09-20,10.7,10.95,10.47,10.57,10.57,7988400
2022-09-19,10.11,10.8,10.04,10.75,10.75,11109400
2022-09-16,9.87,10.24,9.75,10.21,10.21,10868000
2022-09-15,10.06,10.49,10.0,10.2,10.2,11147100
2022-09-14,10.22,10.31,9.96,10.11,10.11,10124500
2022-09-13,10.51,10.82,10.25,10.34,10.34,10504500
2022-09-12,10.88,11.21,10.64,10.73,10.73,10989900
2022-09-09,10.1,10.86,10.05,10.79,10.79,11681200
2022-09-08,9.91,10.31,9.64,10.03,10.03,14438900
2022-09-06,10.05,10.14,9.39,9.52,9.52,10747700
2022-09-05,10.09,10.12,9.88,10.03,10.03,4671200
2022-09-02,10.46,10.5,9.92,9.99,9.99,11938000
2022-09-01,10.05,10.39,9.68,10.26,10.26,12132200
2022-08-31,10.48,10.68,10.03,10.1,10.1,12331300
2022-08-30,11.44,11.51,10.24,10.4,10.4,15188900
2022-08-29,11.29,11.6,11.01,11.09,11.09,10990700
2022-08-26,12.01,12.2,11.35,11.48,11.48,12200200
2022-08-25,11.41,12.15,11.31,11.92,11.92,10438200
2022-08-24,10.94,11.6,10.85,11.3,11.3,7512600
2022-08-23,10.28,10.94,10.24,10.94,10.94,6282300
2022-08-22,10.27,10.3,9.94,10.24,10.24,6309200
2022-08-19,11.01,11.16,10.35,10.42,10.42,6544000
2022-08-18,11.55,11.64,11.02,11.24,11.24,5309100
2022-08-17,11.18,11.64,11.08,11.44,11.44,9648900
2022-08-16,11.5,11.69,10.99,11.3,11.3,6652300
2022-08-15,10.73,11.5,10.64,11.5,11.5,8599200
2022-08-12,10.39,11.05,10.39,10.97,10.97,8611300
2022-08-11,10.69,10.87,10.21,10.32,10.32,9742000
2022-08-10,10.2,10.8,10.11,10.58,10.58,9734300
2022-08-09,10.7,10.73,9.82,9.9,9.9,7100800
2022-08-08,10.2,10.7,10.03,10.62,10.62,7700200
2022-08-05,9.82,10.11,9.57,9.98,9.98,8509000
2022-08-04,8.76,10.0,8.75,10.0,10.0,11649400
2022-08-03,8.46,8.81,8.37,8.71,8.71,9656300
2022-08-02,8.46,8.57,8.32,8.37,8.37,5703000
2022-08-01,8.36,8.61,8.13,8.54,8.54,6491300
2022-07-29,8.6,8.72,8.34,8.36,8.36,7234400
2022-07-28,8.92,8.94,8.48,8.61,8.61,11384500
2022-07-27,8.23,9.05,8.23,9.03,9.03,12644000
2022-07-26,8.04,8.21,7.89,8.14,8.14,7290200
2022-07-25,8.0,8.13,7.81,8.1,8.1,7623100
2022-07-22,8.23,8.3,7.83,7.97,7.97,13036200
2022-07-21,8.35,8.42,8.11,8.2,8.2,9835500
2022-07-20,8.37,8.55,8.23,8.35,8.35,9590500
2022-07-19,8.01,8.47,8.01,8.43,8.43,13573500
2022-07-18,8.12,8.47,7.91,7.96,7.96,11003000
2022-07-15,7.86,8.09,7.6,8.03,8.03,10231400
2022-07-14,7.78,8.07,7.68,7.83,7.83,12735200
2022-07-13,7.7,8.02,7.6,7.87,7.87,11439200
2022-07-12,7.55,7.91,7.42,7.8,7.8,19988600
2022-07-11,8.29,8.29,7.48,7.48,7.48,20995300
2022-07-08,8.28,8.85,8.27,8.48,8.48,29810800
2022-07-07,8.5,8.64,8.26,8.3,8.3,24114900
2022-07-06,8.65,8.89,8.23,8.32,8.32,19341500
2022-07-05,8.91,8.92,8.47,8.74,8.74,27711100
2022-07-04,9.15,9.32,8.95,9.02,9.02,3615100
2022-07-01,9.03,9.25,8.91,9.19,9.19,9726500
2022-06-30,9.2,9.37,8.87,9.07,9.07,12213900
2022-06-29,9.73,9.84,9.23,9.42,9.42,14551000
2022-06-28,10.19,10.3,9.67,9.7,9.7,9253800
2022-06-27,10.6,10.7,10.02,10.08,10.08,10636800
2022-06-24,9.97,10.58,9.81,10.5,10.5,13937900
2022-06-23,9.92,10.06,9.74,9.84,9.84,7608800
2022-06-22,9.64,10.26,9.64,9.81,9.81,9439500
2022-06-21,10.34,10.37,9.8,9.9,9.9,9156200
2022-06-20,10.4,10.53,9.78,10.04,10.04,7968800
2022-06-17,9.8,10.33,9.46,10.22,10.22,12874800
2022-06-15,9.8,10.33,9.76,10.17,10.17,15944500
2022-06-14,10.1,10.18,9.43,9.55,9.55,17822800
2022-06-13,11.33,11.33,9.91,9.94,9.94,23655200
2022-06-10,12.28,12.33,11.54,11.62,11.62,9280500
2022-06-09,12.91,12.99,12.32,12.32,12.32,6413100
2022-06-08,13.04,13.28,12.88,12.93,12.93,7194700
2022-06-07,13.32,13.4,13.04,13.12,13.12,4490200
2022-06-06,13.89,13.92,13.44,13.48,13.48,6214800
2022-06-03,14.0,14.0,13.58,13.58,13.58,4665000
2022-06-02,14.11,14.22,13.88,14.08,14.08,4331700
2022-06-01,14.71,14.71,13.95,13.95,13.95,6047300
2022-05-31,14.77,14.95,14.47,14.51,14.51,6114000
2022-05-30,15.51,15.55,14.65,14.65,14.65,3211000
2022-05-27,15.43,15.53,15.13,15.22,15.22,4646600
2022-05-26,15.0,15.48,14.82,15.34,15.34,6403600
2022-05-25,14.94,15.02,14.65,14.89,14.89,5222900
2022-05-24,15.42,15.49,14.91,15.07,15.07,5567200
2022-05-23,15.37,15.89,14.88,15.7,15.7,7839800
2022-05-20,15.28,15.62,14.86,15.21,15.21,7953400
2022-05-19,15.0,15.08,14.52,14.9,14.9,5065400
2022-05-18,14.98,15.39,14.61,14.8,14.8,7405300
2022-05-17,15.03,15.53,14.83,15.27,15.27,7662200
2022-05-16,14.52,14.78,14.22,14.61,14.61,5230500
2022-05-13,13.06,14.55,13.06,14.51,14.51,9784500
2022-05-12,12.77,13.35,12.68,12.98,12.98,8086900
2022-05-11,13.09,13.72,12.83,12.94,12.94,10149100
2022-05-10,13.15,13.24,12.72,13.16,13.16,11755800
2022-05-09,13.35,13.58,12.88,12.93,12.93,6658600
2022-05-06,13.83,14.03,13.43,13.67,13.67,8348200
2022-05-05,14.43,14.5,13.82,13.87,13.87,8005300
2022-05-04,14.05,14.86,13.73,14.83,14.83,10191100
2022-05-03,14.41,14.89,14.37,14.56,14.56,7735400
2022-05-02,15.27,15.29,14.01,14.3,14.3,9037100
2022-04-29,15.49,15.94,15.2,15.21,15.21,7104500
2022-04-28,15.14,15.39,14.73,15.22,15.22,8242100
2022-04-27,15.36,15.39,14.69,14.69,14.69,5750100
2022-04-26,15.47,15.71,14.96,15.0,15.0,4909700
2022-04-25,15.45,15.64,15.03,15.55,15.55,5783100
2022-04-22,16.200001,16.52,15.58,15.68,15.68,5294100
2022-04-20,16.43,16.889999,16.27,16.41,16.41,3989800
2022-04-19,15.79,16.48,15.61,16.41,16.41,4227700
2022-04-18,16.379999,16.4,15.71,15.89,15.89,5962000
2022-04-14,16.959999,17.059999,16.4,16.4,16.4,3622800
2022-04-13,16.870001,17.209999,16.67,17.0,17.0,4496700
2022-04-12,17.15,17.4,16.58,16.74,16.74,4774200
2022-04-11,16.49,17.219999,16.32,16.85,16.85,5501700
2022-04-08,17.1,17.450001,16.700001,16.809999,16.809999,7024600
2022-04-07,16.91,17.35,16.629999,17.17,17.17,7645500
2022-04-06,17.01,17.059999,16.41,16.879999,16.879999,10157200
2022-04-05,18.040001,18.190001,17.059999,17.209999,17.209999,9328200
2022-04-04,18.42,18.5,17.950001,18.08,18.08,5105300
2022-04-01,17.5,18.469999,17.440001,18.43,18.43,10068100
2022-03-31,17.629999,17.65,17.01,17.200001,17.200001,5811400
2022-03-30,17.370001,17.49,17.09,17.200001,17.200001,3987100
2022-03-29,17.620001,18.030001,17.48,17.48,17.48,6029600
2022-03-28,17.139999,17.450001,16.700001,17.049999,17.049999,5381600
2022-03-25,16.6,17.129999,16.440001,16.889999,16.889999,7256100
2022-03-24,15.76,16.25,15.65,16.24,16.24,7272600
2022-03-23,15.36,15.64,15.06,15.56,15.56,5475000
2022-03-22,15.1,15.63,15.05,15.33,15.33,6426700
2022-03-21,14.94,15.2,14.63,14.92,14.92,5666600
2022-03-18,14.29,15.41,14.09,15.13,15.13,8745900
2022-03-17,14.15,14.4,13.59,14.4,14.4,8820500
2022-03-16,13.97,14.32,13.72,14.32,14.32,12350100
2022-03-15,13.2,13.92,13.09,13.45,13.45,13212800
2022-03-14,13.11,13.72,12.91,13.04,13.04,9181600
2022-03-11,14.32,14.53,13.35,13.38,13.38,8320900
2022-03-10,14.45,14.45,13.53,14.01,14.01,8979300
2022-03-09,13.5,14.75,13.45,14.74,14.74,14154600
2022-03-08,13.0,13.59,12.43,13.15,13.15,24969500
2022-03-07,14.59,14.78,12.25,12.28,12.28,13412000
2022-03-04,16.049999,16.18,14.75,14.86,14.86,14949800
2022-03-03,16.799999,17.030001,16.040001,16.09,16.09,5958400
2022-03-02,16.68,16.870001,16.51,16.76,16.76,3675100
2022-02-25,17.440001,17.889999,17.01,17.280001,17.280001,6445500
2022-02-24,16.549999,17.610001,16.41,17.450001,17.450001,7609000
2022-02-23,18.690001,18.870001,17.889999,17.91,17.91,4957500
2022-02-22,18.309999,18.799999,18.200001,18.43,18.43,3758300
2022-02-21,18.98,18.98,18.190001,18.27,18.27,3104300
2022-02-18,19.200001,19.33,18.719999,18.93,18.93,6080800
2022-02-17,19.700001,19.799999,19.0,19.0,19.0,4472100
2022-02-16,19.66,19.92,19.23,19.709999,19.709999,4720400
2022-02-15,18.5,19.66,18.43,19.559999,19.559999,10933700
2022-02-14,17.68,18.49,17.610001,18.209999,18.209999,6331600
2022-02-11,18.68,18.889999,17.51,17.75,17.75,6853700
2022-02-10,18.49,18.98,18.059999,18.65,18.65,6067500
2022-02-09,17.639999,18.440001,17.43,18.290001,18.290001,7076100
2022-02-08,17.309999,17.719999,17.110001,17.549999,17.549999,3601300
2022-02-07,17.48,17.6,17.01,17.209999,17.209999,5170700
2022-02-04,17.77,17.790001,16.940001,17.059999,17.059999,4181800
2022-02-03,17.860001,18.120001,17.459999,17.690001,17.690001,3756400
2022-02-02,18.389999,18.73,17.77,17.870001,17.870001,3260600
2022-02-01,18.24,18.549999,18.01,18.33,18.33,3491600
2022-01-31,16.99,18.4,16.799999,18.290001,18.290001,5726500
2022-01-28,17.43,17.52,16.76,17.01,17.01,5742300
